"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","branch_number","CBB_3mon","DM_gravity","height_1st_branch","yield_ha","root_weight_plot","vigor1_5","lodging1_3","root_number_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_number","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8","root_weight_commercial","WAB_20min_10mon","WAB_30min_10mon","carotenoidtotal","betacarotenoid_nirs","DM_nirs","frogskin1_5","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha","ave_WAB"
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14762A-2_412",2,412,11,2,"check"," (Operator: lizbethpino, Time: )","GM14762A-2","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",0,NA,39.827748167888,310,17.1703296703297,6.25,5,1,8,10,4,2,310,40,4,1,1,2,2,21,3450,448,0,4,2,3,1,1,3.55,NA,NA,NA,NA,NA,NA,4,100,17.1703296703297,6.83855566069507,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14762A-7_446",2,446,11,36,"check"," (Operator: lizbethpino, Time: )","GM14762A-7","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",0,NA,31.8378998609179,290,27.4725274725275,10,5,1,11,10,4,2,290,10,4,2,1,1,2,21,3950,355,0,4,1,2,1,1,8.3,NA,NA,NA,NA,NA,NA,4,100,27.4725274725275,8.74667578596646,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14762A-8_631",2,631,16,26,"check"," (Operator: lizbethpino, Time: )","GM14762A-8","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",4,NA,NA,45,5.21978021978022,1.9,5,2,0,10,4,3,275,30,3,3,1,5,1,5,625,130,0,4,1,5,1,1,0,NA,NA,NA,NA,NA,NA,4,100,5.21978021978022,3.01563575313575,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14764A-5_518",2,518,13,26,"check"," (Operator: lizbethpino, Time: )","GM14764A-5","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",0,NA,37.0403691813804,240,17.4450549450549,6.35,4,1,7,10,4,2,240,38,4,3,1,3,2,18,3525,410,0,4,1,3,1,1,3.95,NA,NA,NA,NA,NA,NA,4,100,17.4450549450549,6.46171275554299,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14781A-10_620",2,620,16,37,"check"," (Operator: lizbethpino, Time: )","GM14781A-10","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",1,NA,39.0351516764236,280,20.8791208791209,7.6,5,1,11,10,4,1,560,60,4,3,1,2,2,26,4300,542,0,4,1,2,1,1,4.8,NA,NA,NA,NA,NA,NA,4,100,20.8791208791209,8.15019650386867,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14781A-4_517",2,517,13,25,"check"," (Operator: lizbethpino, Time: )","GM14781A-4","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",5,NA,36.0345010615711,40,8.65384615384616,3.15,5,1,3,6,4,5,180,5,4,2,1,3,2,14,2650,295,0,4,1,3,1,1,0.4,NA,NA,NA,NA,NA,NA,4,100,8.65384615384616,3.11837028417442,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14781A-5_637",2,637,16,20,"check"," (Operator: lizbethpino, Time: )","GM14781A-5","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",5,NA,35.6527741083223,40,17.3076923076923,6.3,5,2,8,8,4,4,200,60,4,3,1,2,2,17,4250,465,0,4,2,3,1,2,4.95,NA,NA,NA,NA,NA,NA,4,100,17.3076923076923,6.17067244182501,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14781A-6_369",2,369,9,41,"check"," (Operator: lizbethpino, Time: )","GM14781A-6","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",1,NA,34.0690941038656,25,15.7967032967033,5.75,5,2,6,10,4,3,295,70,4,3,1,3,2,15,2850,289,0,4,1,3,1,1,3.45,NA,NA,NA,NA,NA,NA,4,100,15.7967032967033,5.38179371146229,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14781A-9_218",2,218,6,29,"check"," (Operator: lizbethpino, Time: )","GM14781A-9","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",0,NA,35.4852564102564,260,22.6648351648352,8.25,5,1,6,10,4,2,260,50,4,3,1,2,2,26,2800,304,1,4,1,2,1,1,5,NA,NA,NA,NA,NA,NA,4,100,22.6648351648352,8.04267487320373,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14783A-1_390",2,390,10,21,"check"," (Operator: lizbethpino, Time: )","GM14783A-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",3,NA,32.1046807191568,125,20.7417582417582,7.55,4,NA,7,10,4,2,255,40,4,2,1,2,3,29,3550,324,0,4,2,3,1,1,3.7,NA,NA,NA,NA,NA,NA,4,100,20.7417582417582,6.65907525905586,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14783A-2_519",2,519,13,27,"check"," (Operator: lizbethpino, Time: )","GM14783A-2","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",2,NA,39.0255148741419,95,7.69230769230769,2.8,4,1,4,10,4,2,230,20,4,3,1,3,2,14,2500,315,0,4,1,3,1,1,1.45,NA,NA,NA,NA,NA,NA,4,100,7.69230769230769,3.0019626826263,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14783A-3_379",2,379,10,32,"check"," (Operator: lizbethpino, Time: )","GM14783A-3","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",4,NA,30.9884160756501,175,20.3296703296703,7.4,5,2,8,10,4,2,305,40,4,3,1,3,2,22,3700,316,0,4,1,2,1,2,4.45,NA,NA,NA,NA,NA,NA,4,100,20.3296703296703,6.29984282856622,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14783A-5_498",2,498,13,6,"check"," (Operator: lizbethpino, Time: )","GM14783A-5","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",0,NA,33.9311819595645,255,20.0549450549451,7.3,5,1,7,12,4,1,255,40,4,2,1,1,2,26,3575,360,0,4,1,3,1,1,4.45,NA,NA,NA,NA,NA,NA,4,100,20.0549450549451,6.8048798984841,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14783A-8_643",2,643,16,14,"check"," (Operator: lizbethpino, Time: )","GM14783A-8","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",2,NA,32.6620515179393,140,2.74725274725275,1,3,2,2,8,4,3,230,50,2,1,1,4,1,7,1200,113,1,3,1,2,1,2,0.55,NA,NA,NA,NA,NA,NA,4,75,2.74725274725275,0.897309107635696,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14783A-9_235",2,235,6,12,"check"," (Operator: lizbethpino, Time: )","GM14783A-9","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",0,NA,31.912395140295,250,23.0769230769231,8.4,5,1,9,10,4,2,250,40,4,3,1,2,2,25,3800,343,0,4,1,2,1,1,5.1,NA,NA,NA,NA,NA,NA,4,100,23.0769230769231,7.36439887852962,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14790A-5_118",2,118,3,36,"check"," (Operator: lizbethpino, Time: )","GM14790A-5","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",0,NA,32.6850157728707,240,1.23626373626374,0.45,5,3,0,10,4,4,240,60,4,3,1,5,3,7,350,33,1,4,3,5,2,3,0,NA,NA,NA,NA,NA,NA,4,100,1.23626373626374,0.404072997192084,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14798A-1_624",2,624,16,33,"check"," (Operator: lizbethpino, Time: )","GM14798A-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",2,NA,28.5523422943838,90,15.9340659340659,5.8,5,2,8,2,4,3,230,60,4,2,1,2,2,20,4050,293,0,3,3,3,1,2,3.85,NA,NA,NA,NA,NA,NA,4,75,15.9340659340659,4.5495490469073,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14798A-2_78",2,78,2,5,"check"," (Operator: lizbethpino, Time: )","GM14798A-2","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",0,NA,31.5282835207019,330,20.6043956043956,7.5,4,1,11,12,4,1,330,100,4,1,1,2,2,26,4000,353,0,4,1,3,1,2,5.45,NA,NA,NA,NA,NA,NA,4,100,20.6043956043956,6.49621226388088,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14798A-6_229",2,229,6,18,"check"," (Operator: lizbethpino, Time: )","GM14798A-6","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",5,NA,33.6382770870337,60,16.2087912087912,5.9,4,1,8,8,4,3,220,40,4,1,1,3,2,23,3750,372,0,4,1,3,1,1,3.15,NA,NA,NA,NA,NA,NA,4,100,16.2087912087912,5.45235809927194,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14798A-7_538",2,538,14,37,"check"," (Operator: lizbethpino, Time: )","GM14798A-7","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",2,NA,24.1330717013152,142,8.24175824175824,3,5,1,2,10,4,2,212,30,4,3,1,3,2,15,2475,118,1,4,1,2,2,1,0.9,NA,NA,NA,NA,NA,NA,4,100,8.24175824175824,1.98898942593257,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14798A-8_432",2,432,11,22,"check"," (Operator: lizbethpino, Time: )","GM14798A-8","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",3,NA,35.0660468319559,170,15.9340659340659,5.8,5,1,7,10,4,1,285,40,4,3,1,2,2,21,3250,346,1,4,1,3,1,1,3.85,NA,NA,NA,NA,NA,NA,4,100,15.9340659340659,5.58744702267428,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14803A-10_605",2,605,15,31,"check"," (Operator: lizbethpino, Time: )","GM14803A-10","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",3,NA,33.8803689225507,30,22.5274725274725,8.2,5,1,14,10,4,2,225,20,4,3,1,3,2,30,4550,457,0,4,1,2,1,1,5.2,NA,NA,NA,NA,NA,NA,4,100,22.5274725274725,7.63239080123394,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14803A-1_469",2,469,12,24,"check"," (Operator: lizbethpino, Time: )","GM14803A-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",0,NA,35.3431144915932,240,9.61538461538462,3.5,5,1,4,10,4,2,240,60,3,3,1,4,1,16,2800,302,0,4,1,1,1,1,1.55,NA,NA,NA,NA,NA,NA,4,100,9.61538461538462,3.39837639342242,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14803A-5_621",2,621,16,36,"check"," (Operator: lizbethpino, Time: )","GM14803A-5","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",9,NA,32.118595416383,100,24.4505494505495,8.9,5,2,21,10,4,3,270,5,4,3,1,1,2,27,4850,443,1,4,1,3,1,1,8.15,NA,NA,NA,NA,NA,NA,4,100,24.4505494505495,7.85317305510465,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14803A-7_638",2,638,16,19,"check"," (Operator: lizbethpino, Time: )","GM14803A-7","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",3,NA,35.8391472868217,90,14.010989010989,5.1,5,1,9,12,4,2,275,60,4,3,1,2,2,19,3625,400,2,4,1,2,1,1,3.4,NA,NA,NA,NA,NA,NA,4,100,14.010989010989,5.02141898798875,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14803A-8_625",2,625,16,32,"check"," (Operator: lizbethpino, Time: )","GM14803A-8","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",0,NA,29.4653866738025,290,15.2747252747253,5.56,4,2,10,10,4,4,290,30,4,3,1,2,2,19,4050,313,0,4,1,2,3,1,4.35,NA,NA,NA,NA,NA,NA,4,100,15.2747252747253,4.50075686555885,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14807B-10_636",2,636,16,21,"check"," (Operator: lizbethpino, Time: )","GM14807B-10","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",0,NA,30.3689033189033,290,23.2142857142857,8.45,5,1,17,10,4,2,290,50,4,1,1,2,2,24,3775,310,0,4,1,2,1,1,7.1,NA,NA,NA,NA,NA,NA,4,100,23.2142857142857,7.0499239847454,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14807B-5_182",2,182,5,18,"check"," (Operator: lizbethpino, Time: )","GM14807B-5","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",6,NA,32.5014705882353,40,26.3736263736264,9.6,5,2,9,10,4,4,260,20,4,1,2,2,3,29,3600,336,2,4,1,2,1,1,6.65,NA,NA,NA,NA,NA,NA,4,100,26.3736263736264,8.57181641887525,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14811B-4_603",2,603,15,29,"check"," (Operator: lizbethpino, Time: )","GM14811B-4","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",3,NA,31.8620879120879,90,10.989010989011,4,5,2,1,10,4,2,285,20,4,3,1,4,2,13,1700,153,4,4,3,2,1,2,0.35,NA,NA,NA,NA,NA,NA,4,100,10.989010989011,3.50132834198768,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14818A-7_230",2,230,6,17,"check"," (Operator: lizbethpino, Time: )","GM14818A-7","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",3,NA,31.2939661798616,160,10.0274725274725,3.65,5,2,4,10,4,2,240,40,4,3,1,4,2,24,2850,248,0,4,3,3,1,2,1.05,NA,NA,NA,NA,NA,NA,4,100,10.0274725274725,3.13799386144216,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14819A-2_313",2,313,8,16,"check"," (Operator: lizbethpino, Time: )","GM14819A-2","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",5,NA,35.8632026143791,20,27.4725274725275,10,5,1,10,8,4,4,220,40,4,3,1,2,3,20,4300,475,0,4,2,3,1,1,7.85,NA,NA,NA,NA,NA,NA,4,100,27.4725274725275,9.8525281907635,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14819A-4_447",2,447,11,37,"check"," (Operator: lizbethpino, Time: )","GM14819A-4","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",1,NA,34.1206864564007,30,15.3846153846154,5.6,5,1,6,10,4,3,255,20,2,1,1,4,1,16,3600,366,0,2,1,3,1,1,3.6,NA,NA,NA,NA,NA,NA,4,50,15.3846153846154,5.24933637790781,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14819A-5_250",2,250,7,4,"check"," (Operator: lizbethpino, Time: )","GM14819A-5","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",5,NA,35.8754437869822,30,17.1703296703297,6.25,5,2,8,8,4,4,270,50,4,3,1,3,1,18,3800,420,1,4,1,3,1,1,3.7,NA,NA,NA,NA,NA,NA,4,100,17.1703296703297,6.15993196891866,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14825A-1_376",2,376,10,35,"check"," (Operator: lizbethpino, Time: )","GM14825A-1","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",1,NA,33.0647994467496,245,19.3681318681319,7.05,5,1,0,10,4,2,285,30,4,3,1,3,1,33,3200,308,0,4,1,1,1,1,0,NA,NA,NA,NA,NA,NA,4,100,19.3681318681319,6.40403395877981,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14825A-2_268",2,268,7,22,"check"," (Operator: lizbethpino, Time: )","GM14825A-2","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",3,NA,45.8284916201117,40,19.5054945054945,7.1,5,1,6,10,4,2,290,50,4,3,1,3,2,33,2550,402,3,4,1,2,1,1,2.3,NA,NA,NA,NA,NA,NA,4,100,19.5054945054945,8.93907391491189,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14825A-6_616",2,616,16,41,"check"," (Operator: lizbethpino, Time: )","GM14825A-6","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",2,NA,36.1076018214014,210,20.8791208791209,7.6,5,1,9,10,4,1,270,30,4,3,1,3,2,21,4450,497,4,4,1,2,1,1,4.65,NA,NA,NA,NA,NA,NA,4,100,20.8791208791209,7.53894983084206,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14825A-8_522",2,522,13,30,"check"," (Operator: lizbethpino, Time: )","GM14825A-8","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",4,NA,34.7501207729468,50,21.7032967032967,7.9,5,2,11,10,4,4,210,20,4,3,1,2,2,33,3700,388,0,4,1,3,1,1,3.7,NA,NA,NA,NA,NA,NA,4,100,21.7032967032967,7.54192181610659,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14864A-10_630",2,630,16,27,"check"," (Operator: lizbethpino, Time: )","GM14864A-10","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",0,NA,29.7661354581673,265,8.24175824175824,3,5,1,5,10,4,2,265,30,4,3,1,4,1,20,2725,215,4,4,1,2,1,1,1.2,NA,NA,NA,NA,NA,NA,4,100,8.24175824175824,2.45325292237643,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14864A-4_646",2,646,16,11,"check"," (Operator: lizbethpino, Time: )","GM14864A-4","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",1,NA,28.229746835443,250,13.8736263736264,5.05,5,1,6,12,4,3,310,48,4,3,1,3,2,26,3400,240,0,4,1,3,1,1,2.75,NA,NA,NA,NA,NA,NA,4,100,13.8736263736264,3.91648960216998,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14864A-5_402",2,402,10,9,"check"," (Operator: lizbethpino, Time: )","GM14864A-5","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",3,NA,38.7324845311756,150,9.06593406593407,3.3,5,2,2,8,4,3,235,20,4,3,1,3,2,17,2400,299,1,4,1,2,1,1,0.8,NA,NA,NA,NA,NA,NA,4,100,9.06593406593407,3.51146150969449,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14865A-3_612",2,612,15,38,"check"," (Operator: lizbethpino, Time: )","GM14865A-3","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",4,NA,31.6984316185696,165,28.9835164835165,10.55,5,2,16,10,4,3,305,30,2,1,1,1,2,31,3500,312,1,4,1,3,1,1,8.5,NA,NA,NA,NA,NA,NA,4,100,28.9835164835165,9.18732015318433,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14865A-4_553",2,553,14,22,"check"," (Operator: lizbethpino, Time: )","GM14865A-4","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",0,NA,35.5788437884379,255,10.989010989011,4,3,1,7,10,4,1,255,40,3,3,1,2,3,10,3650,398,5,3,1,3,1,2,3.5,NA,NA,NA,NA,NA,NA,4,75,10.989010989011,3.9097630536745,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14865A-7_414",2,414,11,4,"check"," (Operator: lizbethpino, Time: )","GM14865A-7","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",4,NA,48.4365824782952,120,14.010989010989,5.1,5,1,4,10,4,2,330,15,3,1,1,3,2,36,3050,516,0,3,2,3,1,2,1.6,NA,NA,NA,NA,NA,NA,4,75,14.010989010989,6.78644424833256,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14865A-8_507",2,507,13,15,"check"," (Operator: lizbethpino, Time: )","GM14865A-8","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",3,NA,32.6002546689304,125,8.51648351648352,3.1,5,1,5,10,4,3,220,20,4,1,1,3,2,20,2600,244,1,4,1,2,1,3,1.8,NA,NA,NA,NA,NA,NA,4,100,8.51648351648352,2.77639531521111,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM14865A-9_645",2,645,16,12,"check"," (Operator: lizbethpino, Time: )","GM14865A-9","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",3,NA,29.6106018194541,165,9.61538461538462,3.5,5,2,7,8,4,2,280,50,3,1,1,3,2,18,3100,242,1,3,1,3,1,1,2.5,NA,NA,NA,NA,NA,NA,4,75,9.61538461538462,2.84717325187059,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM15010A-2_615",2,615,15,41,"check"," (Operator: lizbethpino, Time: )","GM15010A-2","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",0,NA,33.9925232328921,225,28.021978021978,10.2,5,1,14,10,4,2,225,50,4,1,1,2,2,26,3950,399,0,4,1,3,1,1,8.4,NA,NA,NA,NA,NA,NA,4,100,28.021978021978,9.52537738943679,NA
2023,"202394DVGST_momi","202394DVGST_momi",1.3,2.8,"2023-September-07","2024-June-21","Momil. Cordoba, Colombia",NA,"202394DVGST_momi_rep2_GM15010A-4_585",2,585,15,11,"check"," (Operator: lizbethpino, Time: )","GM15010A-4","test",9.316666667,-75.65,17,"Cordoba","Colombia","Subhumid lowland tropics","momi",1,NA,39.6074839302112,170,15.7967032967033,5.75,5,2,9,8,4,3,200,20,4,3,1,2,2,16,3750,483,0,4,1,3,1,1,4.6,NA,NA,NA,NA,NA,NA,4,100,15.7967032967033,6.2566767197449,NA
